account_id,segment,industry,plan_core,addon_finance_active,months_since_finance_activation,invoices_issued_count,nf_issued_count,ap_bills_created,ar_bills_created,bank_reconciliations_run,auto_rules_configured,finance_users_active,logins_total,finance_module_sessions,finance_related_tickets,avg_resolution_time_finance_tickets_min,ticket_topic_top,finance_addon_churned,account_total_churned,nps_finance,mrr_finance,os,browser
ACC-12051,Mid-market,Varejo,Enterprise,false,12,3,3,4,5,4,1,5,9,5,0,12,Bug de fatura,false,true,7,66.63,Windows,Edge
ACC-12052,Enterprise,Varejo,Pro,true,8,5,0,0,7,1,0,0,8,9,1,28,Dúvida de configuração,false,false,0,50.08,Windows,Safari
ACC-12053,SMB,Serviços,Starter,true,17,3,2,1,3,3,1,1,14,3,1,23,Dúvida de configuração,false,false,5,132.49,Windows,Chrome
ACC-12054,Mid-market,Serviços,Starter,false,17,4,1,10,3,2,1,0,10,6,0,58,Integração bancária,false,false,6,58.69,Windows,Chrome
ACC-12055,SMB,Varejo,Starter,false,11,10,2,4,6,4,1,3,14,2,0,4,Integração bancária,false,false,0,101.88,Windows,Chrome
ACC-12056,SMB,Serviços,Pro,true,0,5,3,4,6,2,1,2,10,2,1,32,Integração bancária,false,false,8,31.29,Windows,Chrome
ACC-12057,Enterprise,Indústria,Starter,false,12,5,1,2,3,3,0,1,8,3,2,40,Erro NF-e,false,false,3,22.27,Windows,Firefox
ACC-12058,SMB,Serviços,Starter,false,3,4,1,3,4,1,1,2,10,4,1,22,Suporte geral,false,true,10,160.02,Windows,Chrome
ACC-12059,Enterprise,Indústria,Starter,false,18,5,1,3,8,1,0,2,11,5,2,42,Dúvida de configuração,false,false,6,36.56,Windows,Safari
ACC-12060,Mid-market,SaaS,Starter,true,18,10,1,3,5,2,0,3,7,8,0,33,Erro NF-e,true,false,9,131.83,Windows,Chrome
ACC-12061,SMB,Varejo,Pro,true,10,1,1,3,4,3,0,2,13,5,1,15,Integração bancária,true,false,3,5.52,Windows,Chrome
ACC-12062,SMB,Varejo,Enterprise,false,18,8,2,2,3,2,1,4,13,5,1,34,Dúvida de configuração,false,false,1,97.69,Mac,Chrome
ACC-12063,SMB,Varejo,Pro,false,0,3,3,1,6,2,0,2,6,3,1,43,Erro NF-e,false,false,0,65.43,Windows,Chrome
ACC-12064,SMB,SaaS,Pro,false,15,5,0,7,2,0,0,2,9,3,1,29,Dúvida de configuração,true,false,8,68.54,Windows,Chrome
ACC-12065,SMB,Serviços,Starter,true,0,5,4,2,7,1,1,2,6,6,0,20,Integração bancária,false,false,1,82.89,Windows,Firefox
ACC-12066,Mid-market,Varejo,Starter,true,23,8,1,1,4,2,0,4,10,3,0,37,Integração bancária,false,false,5,174.17,Windows,Chrome
ACC-12067,SMB,SaaS,Starter,true,22,6,4,10,5,0,4,2,8,5,0,60,Integração bancária,false,false,6,161.65,Windows,Chrome
ACC-12068,SMB,Varejo,Pro,false,16,5,0,3,5,1,0,1,11,7,0,51,Bug de fatura,false,false,0,84.67,Windows,Chrome
ACC-12069,Mid-market,SaaS,Pro,true,1,4,2,1,6,4,2,1,10,5,2,33,Erro NF-e,false,false,5,62.32,Windows,Chrome
ACC-12070,SMB,SaaS,Starter,false,7,5,0,6,7,3,1,1,7,6,1,20,Integração bancária,false,false,5,93.59,Windows,Edge
ACC-12071,Mid-market,Varejo,Pro,false,4,2,2,3,4,1,3,1,11,4,1,51,Integração bancária,false,false,2,105.38,Windows,Chrome
ACC-12072,SMB,Serviços,Pro,true,3,5,0,1,5,1,3,1,13,3,1,49,Bug de fatura,false,false,9,32.35,Mac,Chrome
ACC-12073,SMB,Indústria,Pro,false,18,5,2,5,3,1,0,1,7,2,3,46,Erro NF-e,false,false,10,91.38,Windows,Chrome
ACC-12074,SMB,Indústria,Starter,false,22,6,1,3,2,2,0,2,10,5,3,45,Dúvida de configuração,false,true,8,183.20,Mac,Chrome
ACC-12075,Enterprise,Indústria,Pro,false,19,3,2,2,5,1,0,0,2,8,1,49,Integração bancária,false,false,8,99.77,Windows,Safari
ACC-12076,SMB,Serviços,Enterprise,true,0,3,1,5,2,3,2,0,11,7,2,15,Suporte geral,false,false,2,126.88,Windows,Chrome
ACC-12077,Mid-market,Serviços,Pro,false,14,1,1,1,4,1,0,3,7,5,0,65,Integração bancária,false,false,10,0.00,Windows,Firefox
ACC-12078,SMB,SaaS,Pro,true,21,6,3,3,6,2,2,1,15,3,2,51,Dúvida de configuração,false,false,3,5.32,Mac,Edge
ACC-12079,Mid-market,SaaS,Starter,true,8,5,3,3,2,2,2,2,12,2,1,33,Erro NF-e,true,false,1,180.38,Windows,Chrome
ACC-12080,SMB,Varejo,Pro,true,15,8,2,2,5,1,1,2,10,9,0,31,Suporte geral,false,true,8,131.82,Windows,Edge
ACC-12081,SMB,Serviços,Pro,true,23,6,4,0,3,0,0,3,16,4,2,21,Integração bancária,false,false,8,120.08,Windows,Chrome
ACC-12082,Enterprise,Serviços,Pro,false,13,6,4,3,3,1,2,1,11,12,0,39,Erro NF-e,true,false,1,80.54,Windows,Chrome
ACC-12083,SMB,Varejo,Starter,false,8,3,8,2,5,1,1,3,8,6,0,8,Erro NF-e,false,false,3,22.66,Windows,Firefox
ACC-12084,SMB,Serviços,Pro,false,14,6,3,1,2,3,0,2,14,9,1,44,Dúvida de configuração,true,false,10,94.13,Mac,Chrome
ACC-12085,Enterprise,Varejo,Starter,true,6,6,2,4,5,1,0,2,8,7,0,41,Suporte geral,true,false,3,52.35,Windows,Chrome
ACC-12086,Mid-market,Serviços,Pro,true,14,3,3,1,3,1,0,0,12,3,1,28,Erro NF-e,false,false,2,21.69,Linux,Chrome
ACC-12087,Mid-market,Serviços,Starter,false,22,7,2,1,4,1,1,3,12,8,1,2,Erro NF-e,false,false,5,64.57,Mac,Chrome
ACC-12088,SMB,Serviços,Starter,false,5,4,4,2,6,3,1,2,14,6,1,25,Integração bancária,false,false,1,179.79,Windows,Chrome
ACC-12089,Enterprise,Serviços,Enterprise,false,3,4,1,5,6,0,1,0,9,5,0,19,Integração bancária,false,false,10,137.87,Windows,Firefox
ACC-12090,SMB,Varejo,Enterprise,true,22,5,3,1,8,5,3,0,9,5,0,18,Erro NF-e,true,false,7,72.10,Windows,Firefox
ACC-12091,Mid-market,SaaS,Starter,true,1,5,1,3,2,0,0,1,7,3,0,19,Integração bancária,false,false,3,92.31,Windows,Chrome
ACC-12092,SMB,Serviços,Starter,false,18,5,1,2,4,3,3,3,18,7,0,41,Erro NF-e,false,false,4,90.57,Windows,Firefox
ACC-12093,Mid-market,SaaS,Pro,false,18,6,1,4,7,4,0,1,9,4,2,38,Erro NF-e,false,false,10,181.56,Linux,Firefox
ACC-12094,SMB,Serviços,Pro,false,8,9,3,5,11,1,0,4,8,8,0,24,Dúvida de configuração,false,false,5,52.45,Mac,Chrome
ACC-12095,SMB,Varejo,Enterprise,false,16,5,2,3,3,0,1,0,10,7,0,38,Dúvida de configuração,false,false,7,132.20,Mac,Firefox
ACC-12096,SMB,Varejo,Pro,true,14,4,2,2,3,2,1,0,9,3,1,55,Erro NF-e,false,false,2,79.83,Linux,Chrome
ACC-12097,Mid-market,Serviços,Starter,false,15,7,2,2,8,1,1,3,5,4,2,31,Integração bancária,false,false,8,45.62,Windows,Chrome
ACC-12098,SMB,Serviços,Enterprise,true,21,6,3,4,3,1,0,2,11,3,1,15,Dúvida de configuração,false,false,6,115.76,Windows,Chrome
ACC-12099,SMB,Varejo,Pro,false,13,6,1,4,1,3,2,3,9,7,1,33,Integração bancária,false,false,3,57.32,Windows,Chrome
ACC-12100,Mid-market,Indústria,Enterprise,false,6,6,3,6,5,4,1,1,12,6,1,41,Dúvida de configuração,false,false,6,123.24,Windows,Chrome
ACC-12101,SMB,Varejo,Starter,false,18,5,4,2,3,4,1,1,10,3,2,24,Erro NF-e,false,false,9,83.23,Windows,Chrome
ACC-12102,SMB,Varejo,Pro,true,9,4,1,3,4,2,0,1,10,5,1,28,Integração bancária,false,false,1,99.79,Windows,Safari
ACC-12103,SMB,SaaS,Enterprise,false,13,0,0,0,7,2,4,3,17,6,3,29,Suporte geral,true,false,4,87.11,Windows,Safari
ACC-12104,Mid-market,Varejo,Pro,false,8,6,0,2,5,4,2,0,9,4,0,50,Erro NF-e,false,false,4,103.20,Linux,Edge
ACC-12105,SMB,Varejo,Starter,false,0,5,5,4,2,1,1,3,11,6,0,14,Dúvida de configuração,false,false,10,63.63,Windows,Chrome
ACC-12106,SMB,Serviços,Starter,false,16,3,2,1,3,2,0,3,8,5,0,26,Integração bancária,false,false,0,133.73,Windows,Firefox
ACC-12107,Mid-market,Indústria,Starter,false,1,2,1,4,1,2,2,0,9,6,0,58,Integração bancária,false,false,3,121.16,Windows,Firefox
ACC-12108,SMB,Varejo,Pro,false,2,6,2,7,2,2,0,2,10,5,2,32,Bug de fatura,false,false,0,114.48,Mac,Chrome
ACC-12109,Mid-market,SaaS,Starter,false,3,1,2,4,3,2,0,0,10,6,0,22,Erro NF-e,false,false,10,15.50,Windows,Firefox
ACC-12110,SMB,SaaS,Pro,false,20,3,2,4,2,2,2,2,3,5,1,14,Bug de fatura,false,false,0,241.51,Windows,Chrome
ACC-12111,Mid-market,Varejo,Pro,false,5,5,5,5,5,2,1,0,5,6,1,29,Erro NF-e,false,false,3,3.45,Mac,Firefox
ACC-12112,SMB,Varejo,Starter,false,2,4,1,2,6,2,0,2,7,7,1,22,Integração bancária,false,false,8,95.14,Windows,Firefox
ACC-12113,SMB,Indústria,Enterprise,true,15,6,1,1,4,5,1,0,11,7,1,20,Integração bancária,true,false,8,106.53,Mac,Edge
ACC-12114,Mid-market,SaaS,Pro,true,5,3,1,3,3,1,2,0,11,9,0,31,Integração bancária,true,false,2,80.46,Windows,Safari
ACC-12115,SMB,Varejo,Starter,false,11,1,1,3,3,4,1,3,7,6,3,23,Dúvida de configuração,false,false,7,89.75,Mac,Firefox
ACC-12116,SMB,Varejo,Starter,false,6,7,7,3,5,2,1,2,9,4,2,44,Dúvida de configuração,false,false,0,158.09,Windows,Chrome
ACC-12117,SMB,Indústria,Starter,false,7,2,0,3,5,1,0,1,6,7,0,20,Erro NF-e,false,false,7,117.22,Windows,Chrome
ACC-12118,Mid-market,Indústria,Starter,false,10,5,2,2,6,2,0,1,5,4,1,42,Erro NF-e,false,false,9,62.11,Linux,Firefox
ACC-12119,SMB,Serviços,Enterprise,true,9,9,2,2,4,0,0,1,8,7,0,40,Erro NF-e,false,false,3,120.75,Windows,Chrome
ACC-12120,SMB,Varejo,Pro,false,10,7,2,1,2,1,1,3,11,1,3,56,Erro NF-e,false,false,6,66.79,Mac,Safari
ACC-12121,SMB,SaaS,Starter,false,8,6,1,3,1,5,1,1,10,5,2,33,Dúvida de configuração,false,false,5,151.24,Windows,Chrome
ACC-12122,SMB,Varejo,Enterprise,false,22,7,3,7,1,4,2,1,13,4,3,5,Integração bancária,true,false,8,102.85,Mac,Chrome
ACC-12123,SMB,SaaS,Starter,false,9,8,2,5,5,1,1,2,10,5,1,49,Erro NF-e,true,false,5,63.74,Windows,Chrome
ACC-12124,SMB,Varejo,Starter,false,14,4,2,3,2,5,0,1,15,2,3,51,Dúvida de configuração,false,false,8,43.77,Windows,Edge
ACC-12125,Enterprise,SaaS,Starter,true,21,7,2,3,8,2,1,2,13,6,2,32,Erro NF-e,false,false,7,29.28,Windows,Chrome
ACC-12126,SMB,Varejo,Starter,false,1,6,3,3,4,2,1,2,11,2,1,23,Erro NF-e,false,false,9,150.77,Windows,Chrome
ACC-12127,Mid-market,Varejo,Starter,false,7,6,3,2,4,4,4,4,9,4,2,4,Dúvida de configuração,true,false,7,39.22,Windows,Firefox
ACC-12128,Mid-market,Serviços,Starter,false,3,4,4,3,1,2,0,1,8,4,0,57,Dúvida de configuração,false,false,8,181.15,Mac,Firefox
ACC-12129,SMB,Varejo,Pro,false,11,3,1,2,4,1,1,4,13,6,2,25,Integração bancária,true,true,3,143.43,Windows,Firefox
ACC-12130,SMB,Indústria,Starter,false,17,7,4,4,7,3,1,2,7,8,0,39,Bug de fatura,false,false,2,98.15,Windows,Chrome
ACC-12131,Enterprise,Varejo,Starter,false,23,8,2,3,6,0,1,2,6,3,2,42,Suporte geral,false,false,9,132.89,Windows,Edge
ACC-12132,SMB,Varejo,Pro,false,18,5,0,3,3,0,2,0,11,5,2,32,Bug de fatura,false,false,0,117.65,Windows,Chrome
ACC-12133,Mid-market,Serviços,Starter,false,10,4,1,2,7,2,0,0,14,5,0,29,Erro NF-e,false,false,6,123.62,Windows,Chrome
ACC-12134,Enterprise,Serviços,Starter,false,0,5,4,1,4,2,0,4,8,7,2,11,Integração bancária,false,false,1,28.29,Mac,Chrome
ACC-12135,Mid-market,Serviços,Starter,false,2,11,3,3,4,4,2,2,8,5,1,45,Dúvida de configuração,false,true,8,146.87,Windows,Chrome
ACC-12136,Mid-market,SaaS,Starter,false,19,7,1,3,5,1,1,0,10,3,1,13,Integração bancária,false,false,9,102.41,Windows,Firefox
ACC-12137,Enterprise,Varejo,Enterprise,false,8,7,3,4,5,1,1,3,11,4,1,48,Erro NF-e,true,false,3,33.33,Windows,Chrome
ACC-12138,SMB,Serviços,Pro,false,15,4,1,1,3,2,0,1,5,8,1,0,Dúvida de configuração,false,false,8,113.60,Windows,Firefox
ACC-12139,SMB,Varejo,Starter,false,11,6,2,3,3,4,1,0,8,4,2,29,Erro NF-e,false,false,7,211.81,Windows,Chrome
ACC-12140,SMB,Varejo,Starter,false,22,9,2,0,3,3,0,0,13,8,1,34,Dúvida de configuração,false,false,8,209.07,Linux,Chrome
ACC-12141,Mid-market,SaaS,Pro,true,18,3,2,1,4,7,0,0,9,3,0,10,Integração bancária,false,false,3,141.22,Mac,Firefox
ACC-12142,SMB,Varejo,Starter,false,11,3,1,2,8,1,1,4,6,5,0,30,Integração bancária,true,false,6,129.33,Linux,Chrome
ACC-12143,Mid-market,SaaS,Starter,false,17,2,2,4,5,1,2,0,11,1,0,39,Integração bancária,false,false,2,171.34,Mac,Safari
ACC-12144,SMB,Serviços,Starter,false,3,4,3,0,4,1,0,3,9,8,1,15,Erro NF-e,false,false,10,98.18,Windows,Chrome
ACC-12145,Enterprise,Serviços,Starter,false,8,4,2,1,2,3,1,1,8,5,2,57,Integração bancária,false,false,4,122.62,Windows,Firefox
ACC-12146,SMB,Indústria,Pro,true,9,0,1,1,3,3,3,2,7,3,1,28,Dúvida de configuração,false,false,10,142.45,Windows,Chrome
ACC-12147,SMB,Serviços,Pro,false,16,11,3,3,5,3,0,1,9,11,1,31,Suporte geral,false,false,5,55.57,Windows,Firefox
ACC-12148,SMB,Serviços,Pro,true,2,2,6,0,7,2,1,0,12,3,0,14,Integração bancária,true,false,4,64.04,Windows,Firefox
ACC-12149,SMB,Serviços,Pro,false,17,10,1,3,7,1,1,1,11,6,2,29,Integração bancária,true,false,9,109.24,Windows,Chrome
ACC-12150,SMB,Serviços,Starter,false,9,9,1,6,5,1,0,2,9,4,0,17,Dúvida de configuração,false,false,7,109.70,Windows,Chrome
ACC-12151,Mid-market,Varejo,Enterprise,false,10,1,2,4,3,2,1,5,13,3,3,58,Erro NF-e,false,false,7,134.74,Windows,Edge
ACC-12152,Mid-market,Varejo,Starter,true,20,6,3,3,5,1,1,2,10,7,1,22,Dúvida de configuração,false,false,4,152.35,Windows,Edge
ACC-12153,SMB,SaaS,Enterprise,false,4,2,3,2,5,1,1,5,12,7,0,39,Erro NF-e,false,false,7,18.64,Windows,Chrome
ACC-12154,Mid-market,Varejo,Enterprise,true,18,12,2,3,7,1,2,3,10,6,2,27,Dúvida de configuração,false,false,5,95.97,Windows,Safari
ACC-12155,SMB,Serviços,Enterprise,false,20,9,1,4,4,1,1,1,17,2,1,37,Dúvida de configuração,false,false,7,140.18,Windows,Chrome
ACC-12156,Mid-market,Serviços,Starter,false,5,5,2,3,8,2,1,2,15,8,4,58,Dúvida de configuração,false,false,7,113.62,Windows,Safari
ACC-12157,Enterprise,Varejo,Enterprise,true,6,3,5,10,4,3,2,4,15,6,2,22,Integração bancária,true,false,0,154.55,Windows,Firefox
ACC-12158,SMB,Serviços,Pro,true,11,5,1,2,7,4,0,1,7,4,0,0,Dúvida de configuração,false,true,9,120.47,Windows,Chrome
ACC-12159,SMB,SaaS,Starter,false,8,2,4,5,1,0,2,2,4,6,0,37,Erro NF-e,true,false,10,191.85,Mac,Chrome
ACC-12160,Mid-market,Varejo,Pro,true,16,5,1,4,2,4,0,3,14,4,0,20,Dúvida de configuração,false,false,2,124.17,Windows,Safari
ACC-12161,SMB,Indústria,Starter,true,23,6,3,5,5,1,1,4,9,4,0,20,Erro NF-e,false,false,10,124.70,Mac,Chrome
ACC-12162,SMB,Varejo,Starter,false,19,8,0,1,5,2,2,3,11,4,1,53,Integração bancária,false,false,6,87.35,Mac,Firefox
ACC-12163,Mid-market,Serviços,Pro,true,5,5,2,2,5,2,0,3,11,5,3,5,Dúvida de configuração,false,false,7,74.15,Windows,Firefox
ACC-12164,SMB,Serviços,Enterprise,false,4,4,2,2,6,0,4,3,15,4,1,4,Integração bancária,true,false,6,37.76,Windows,Chrome
ACC-12165,Mid-market,Varejo,Pro,false,12,1,1,3,7,1,0,0,9,11,2,28,Erro NF-e,true,false,9,176.45,Linux,Chrome
ACC-12166,Mid-market,SaaS,Starter,false,20,1,1,1,4,1,1,2,5,6,0,19,Erro NF-e,false,false,7,55.73,Windows,Edge
ACC-12167,SMB,SaaS,Enterprise,false,4,9,4,0,3,1,1,2,12,4,2,26,Erro NF-e,true,false,7,46.60,Linux,Safari
ACC-12168,Mid-market,Varejo,Starter,false,1,9,0,1,6,3,1,1,12,6,0,39,Integração bancária,false,false,7,70.47,Windows,Chrome
ACC-12169,SMB,Varejo,Pro,false,7,3,0,2,2,2,1,2,4,7,0,13,Erro NF-e,false,false,9,180.60,Mac,Safari
ACC-12170,SMB,Varejo,Enterprise,true,17,11,2,3,1,0,2,1,11,7,0,44,Erro NF-e,false,false,2,47.88,Windows,Chrome
ACC-12171,Mid-market,Indústria,Starter,false,5,7,2,4,3,1,0,2,14,3,1,51,Erro NF-e,false,false,7,0.00,Mac,Chrome
ACC-12172,SMB,Varejo,Pro,false,15,2,2,3,2,2,1,3,9,4,2,27,Integração bancária,false,false,2,66.61,Windows,Chrome
ACC-12173,SMB,Serviços,Pro,false,4,3,1,4,6,1,2,4,9,2,2,16,Erro NF-e,false,false,6,103.67,Windows,Chrome
ACC-12174,SMB,Serviços,Starter,false,9,5,6,2,3,4,1,1,10,6,1,42,Bug de fatura,false,false,1,12.05,Windows,Safari
ACC-12175,SMB,SaaS,Enterprise,true,4,2,3,1,6,3,2,4,5,7,0,5,Bug de fatura,false,false,2,110.81,Windows,Edge
ACC-12176,Mid-market,Varejo,Starter,true,21,5,1,5,4,2,2,1,10,5,3,23,Bug de fatura,false,false,7,212.69,Windows,Firefox
ACC-12177,Mid-market,Indústria,Starter,false,4,5,0,3,8,3,2,2,6,4,3,63,Erro NF-e,false,false,0,113.06,Windows,Chrome
ACC-12178,SMB,Varejo,Starter,false,5,8,2,2,3,2,2,5,12,1,1,27,Integração bancária,false,false,6,0.00,Windows,Chrome
ACC-12179,Mid-market,Varejo,Starter,false,13,3,2,6,3,1,1,1,8,6,3,47,Dúvida de configuração,false,false,7,135.81,Mac,Safari
ACC-12180,SMB,Varejo,Enterprise,false,0,2,5,3,5,2,1,3,7,4,0,33,Bug de fatura,false,false,1,103.51,Windows,Chrome
ACC-12181,SMB,Varejo,Enterprise,false,3,5,2,4,2,2,0,2,7,3,0,36,Dúvida de configuração,false,false,6,118.83,Windows,Chrome
ACC-12182,Mid-market,Serviços,Starter,false,12,8,3,1,6,1,1,1,9,5,1,42,Erro NF-e,false,false,10,69.73,Mac,Edge
ACC-12183,SMB,Varejo,Starter,true,9,2,1,3,2,2,2,4,11,6,1,36,Integração bancária,false,false,9,74.63,Windows,Chrome
ACC-12184,SMB,SaaS,Pro,true,4,4,0,0,8,1,0,1,5,5,1,35,Integração bancária,false,false,2,106.38,Mac,Chrome
ACC-12185,Mid-market,SaaS,Pro,false,10,5,2,1,9,5,2,0,16,3,0,43,Bug de fatura,false,false,9,90.26,Windows,Chrome
ACC-12186,Mid-market,Varejo,Starter,false,17,2,3,1,7,1,2,3,10,3,0,16,Integração bancária,false,false,10,39.97,Linux,Chrome
ACC-12187,SMB,Varejo,Starter,false,12,10,2,3,1,1,1,2,9,7,1,38,Integração bancária,false,false,4,115.10,Windows,Chrome
ACC-12188,SMB,Serviços,Starter,true,8,1,2,4,6,1,0,0,21,5,0,48,Bug de fatura,false,false,9,75.25,Mac,Chrome
ACC-12189,SMB,Varejo,Starter,true,0,4,1,3,4,3,1,4,13,9,1,40,Dúvida de configuração,true,false,4,81.26,Mac,Chrome
ACC-12190,Mid-market,Varejo,Starter,true,5,6,0,4,2,3,1,1,9,4,2,43,Integração bancária,false,false,6,119.38,Windows,Chrome
ACC-12191,Mid-market,Varejo,Pro,true,3,4,3,4,2,2,1,2,10,10,1,51,Dúvida de configuração,false,false,1,150.75,Windows,Chrome
ACC-12192,SMB,SaaS,Starter,true,19,7,2,3,6,2,1,1,10,5,0,41,Suporte geral,false,false,3,182.62,Mac,Chrome
ACC-12193,SMB,SaaS,Enterprise,false,20,2,1,3,5,1,1,3,12,8,2,33,Erro NF-e,false,false,3,126.08,Windows,Chrome
ACC-12194,Mid-market,Serviços,Enterprise,false,15,4,4,4,1,3,2,0,10,4,1,33,Suporte geral,false,false,8,81.28,Windows,Edge
ACC-12195,Enterprise,Serviços,Enterprise,true,13,4,1,2,0,4,0,3,10,3,1,56,Erro NF-e,false,false,5,76.96,Windows,Safari
ACC-12196,SMB,Serviços,Pro,false,2,3,2,1,9,2,1,3,5,2,0,12,Integração bancária,false,false,7,145.67,Windows,Chrome
ACC-12197,Mid-market,Serviços,Starter,false,0,4,2,2,5,3,0,3,12,8,2,46,Integração bancária,false,false,10,97.61,Windows,Chrome
ACC-12198,SMB,SaaS,Starter,false,1,5,3,4,6,4,0,3,6,3,0,32,Dúvida de configuração,false,false,6,81.16,Windows,Chrome
ACC-12199,SMB,Serviços,Starter,false,13,3,1,4,5,2,3,6,13,9,2,26,Integração bancária,false,true,5,67.60,Mac,Chrome
ACC-12200,Mid-market,Serviços,Starter,false,3,6,3,0,5,3,2,4,7,3,0,12,Erro NF-e,true,false,8,36.48,Windows,Chrome
ACC-12201,Mid-market,SaaS,Starter,true,6,3,0,6,7,3,2,2,6,6,2,27,Dúvida de configuração,false,false,2,111.04,Windows,Safari
ACC-12202,SMB,Varejo,Starter,true,6,5,4,3,2,0,1,2,10,5,2,15,Erro NF-e,false,false,3,161.56,Windows,Chrome
ACC-12203,SMB,SaaS,Pro,true,5,4,0,3,8,2,2,0,8,2,1,15,Suporte geral,true,false,9,106.75,Windows,Chrome
ACC-12204,Mid-market,Varejo,Starter,true,5,3,0,2,7,1,0,0,8,8,0,39,Integração bancária,false,false,7,9.62,Linux,Safari
ACC-12205,Mid-market,SaaS,Starter,false,15,4,1,0,5,3,0,2,12,4,1,53,Dúvida de configuração,false,false,7,96.79,Mac,Firefox
ACC-12206,SMB,Varejo,Pro,false,17,7,1,3,4,5,0,0,9,5,0,21,Bug de fatura,false,false,0,67.10,Windows,Safari
ACC-12207,Mid-market,Serviços,Starter,true,16,2,3,3,1,2,1,2,8,4,1,4,Suporte geral,false,false,4,166.06,Windows,Chrome
ACC-12208,Enterprise,Varejo,Pro,false,7,5,3,4,1,1,0,3,7,1,1,32,Erro NF-e,false,false,4,117.58,Windows,Chrome
ACC-12209,SMB,SaaS,Pro,false,19,7,3,2,4,1,1,1,12,5,1,0,Erro NF-e,false,false,2,137.64,Windows,Chrome
ACC-12210,SMB,Serviços,Starter,true,12,5,2,2,4,4,1,0,11,5,0,32,Integração bancária,true,true,8,0.00,Windows,Chrome
ACC-12211,Mid-market,SaaS,Enterprise,false,13,9,3,4,4,4,0,2,8,1,3,8,Dúvida de configuração,false,true,1,63.01,Windows,Chrome
ACC-12212,SMB,Serviços,Pro,false,13,7,2,1,5,6,0,2,9,8,1,26,Integração bancária,false,false,5,110.58,Mac,Safari
ACC-12213,SMB,SaaS,Pro,true,20,5,5,2,7,2,0,2,8,3,0,21,Erro NF-e,false,false,9,132.83,Windows,Edge
ACC-12214,SMB,Serviços,Starter,false,23,6,2,6,3,2,2,2,12,6,0,55,Erro NF-e,false,false,8,93.58,Mac,Firefox
ACC-12215,Mid-market,Indústria,Enterprise,false,14,6,0,2,3,0,0,2,6,4,1,28,Dúvida de configuração,false,false,5,138.91,Windows,Chrome
ACC-12216,SMB,SaaS,Starter,true,0,3,1,4,1,2,0,4,12,7,0,36,Dúvida de configuração,false,false,6,140.65,Windows,Firefox
ACC-12217,SMB,Serviços,Starter,false,15,4,3,5,4,0,1,1,9,3,1,22,Dúvida de configuração,false,false,8,0.00,Linux,Safari
ACC-12218,Enterprise,Serviços,Pro,false,3,5,4,3,4,3,2,5,6,8,3,35,Integração bancária,true,false,5,163.24,Windows,Chrome
ACC-12219,SMB,Indústria,Pro,false,22,3,3,2,3,4,1,1,13,5,1,14,Dúvida de configuração,false,true,4,129.78,Windows,Firefox
ACC-12220,SMB,Serviços,Starter,false,13,9,2,6,2,3,1,3,10,8,2,22,Suporte geral,true,false,0,66.85,Windows,Chrome
ACC-12221,SMB,Varejo,Pro,true,8,7,2,4,3,1,1,2,11,2,1,46,Erro NF-e,false,false,9,105.15,Linux,Chrome
ACC-12222,Enterprise,SaaS,Starter,false,23,7,4,9,2,4,0,3,5,4,2,11,Erro NF-e,false,false,5,151.95,Linux,Chrome
ACC-12223,Mid-market,SaaS,Starter,false,15,6,2,2,4,1,0,0,8,3,2,30,Erro NF-e,false,false,6,192.15,Mac,Chrome
ACC-12224,SMB,Varejo,Starter,false,3,5,4,2,3,2,0,2,6,4,0,30,Integração bancária,false,false,0,168.47,Linux,Firefox
ACC-12225,Enterprise,Varejo,Pro,true,18,5,1,4,3,4,2,2,17,6,1,52,Integração bancária,true,false,3,85.36,Windows,Safari
ACC-12226,SMB,Varejo,Pro,true,17,8,4,1,7,3,1,2,12,11,0,17,Bug de fatura,true,false,1,120.44,Windows,Chrome
ACC-12227,Enterprise,Serviços,Starter,true,12,5,4,3,1,0,2,2,3,4,1,46,Bug de fatura,false,false,9,56.15,Windows,Firefox
ACC-12228,SMB,Varejo,Enterprise,true,19,1,2,1,4,2,1,3,13,2,1,38,Dúvida de configuração,false,false,8,94.93,Windows,Chrome
ACC-12229,Mid-market,Varejo,Pro,false,17,3,0,6,5,1,0,5,15,3,2,36,Integração bancária,false,false,1,86.91,Windows,Firefox
ACC-12230,Mid-market,Serviços,Enterprise,true,20,8,1,0,1,3,1,1,9,6,0,58,Bug de fatura,false,false,7,156.06,Mac,Chrome
ACC-12231,SMB,SaaS,Enterprise,true,0,5,1,2,4,1,1,3,13,4,0,21,Dúvida de configuração,false,true,2,123.60,Windows,Chrome
ACC-12232,Mid-market,Serviços,Enterprise,false,22,4,3,2,3,2,2,2,11,6,1,57,Bug de fatura,false,false,0,106.00,Windows,Chrome
ACC-12233,SMB,Varejo,Starter,false,20,3,3,2,3,5,2,1,11,5,1,35,Integração bancária,false,false,8,57.44,Windows,Chrome
ACC-12234,SMB,Varejo,Pro,true,10,4,2,0,3,2,1,2,14,4,2,52,Integração bancária,false,false,7,132.97,Mac,Firefox
ACC-12235,Mid-market,Varejo,Pro,false,20,9,3,7,5,4,2,2,9,9,1,23,Integração bancária,false,false,0,125.04,Mac,Edge
ACC-12236,SMB,Varejo,Starter,true,14,3,3,3,5,2,1,1,11,3,0,28,Integração bancária,false,false,3,109.22,Windows,Safari
